Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","275","Palestine","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","69.812739","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","70.516774","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","71.516209","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","71.566323","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","72.227241","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","72.12916","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","72.43981","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","71.969237","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","72.000444","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","72.342957","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","72.52398","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","73.149857","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","74.051989","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","74.212051","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","73.93284","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","74.036137","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","74.6162","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","74.815634","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","75.03588","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","75.908022","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","75.716765","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","75.80297","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","75.596972","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","76.16368","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","75.992119","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","76.103829","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","76.283872","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","75.523271","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","75.39239","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","75.159566","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","75.293342","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","75.039867","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","75.826306","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","75.857904","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","77.787112","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","78.208977","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","79.189516","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","79.68446","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","79.95999","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","80.86506","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","81.554876","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","82.895555","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","84.130608","X","Figure from external organization","base year is 2015"
